 ordergroup |  ordergroupmember   |   uom    |  qty  | unroundedqty | type |   source   |   dest    | currencysw 
 4279842630 |                     | 41410002 |   0 |            0 |    3 | 3186100938 | 4279831935 |          0
 4279842630 |                     | 41410002 |  51 |           51 |  101 | 3186100938 | 4279831935 |          0
 4279842630 |                     | 41410002 |  51 |           51 |  102 | 3186100938 | 4279831935 |          0
 4279842630 |                     | 41410002 |  51 |           51 |  103 | 3186100938 | 4279831935 |          0
 4279842630 | OOPT-FBK414.10-OGM1 | 41410002 |  51 |           51 |    1 | 3186100938 | 4279831935 |          0
 4279842630 | OOPT-FBK414.10-OGM1 | 41410002 |  51 |           51 |    2 | 3186100938 | 4279831935 |          0
 4279842630 | OOPT-FBK414.10-OGM1 | 41410002 |  51 |           51 |    3 | 3186100938 | 4279831935 |          0
 4280766151 |                     | 41411002 |   0 |            0 |    1 | 3186130729 | 4280755456 |          0
 4280766151 |                     | 41411002 |   0 |            0 |    2 | 3186130729 | 4280755456 |          0
 4280766151 |                     | 41411002 |   0 |            0 |    3 | 3186130729 | 4280755456 |          0
 4280766151 |                     | 41411002 | 124 |          124 |  101 | 3186130729 | 4280755456 |          0
 4280766151 |                     | 41411002 | 124 |          124 |  102 | 3186130729 | 4280755456 |          0
 4280766151 |                     | 41411002 | 124 |          124 |  103 | 3186130729 | 4280755456 |          0
 4280766151 | OOPT-FBK414.11-OGM1 | 41411002 |  72 |           72 |    1 | 3186130729 | 4280755456 |          0
 4280766151 | OOPT-FBK414.11-OGM1 | 41411002 |  72 |           72 |    2 | 3186130729 | 4280755456 |          0
 4280766151 | OOPT-FBK414.11-OGM1 | 41411002 |  72 |           72 |    3 | 3186130729 | 4280755456 |          0
 4280766151 | OOPT-FBK414.11-OGM2 | 41411002 |  52 |           52 |    1 | 3186130729 | 4280755456 |          0
 4280766151 | OOPT-FBK414.11-OGM2 | 41411002 |  52 |           52 |    2 | 3186130729 | 4280755456 |          0
 4280766151 | OOPT-FBK414.11-OGM2 | 41411002 |  52 |           52 |    3 | 3186130729 | 4280755456 |          0
 4281689672 |                     | 41412002 |   0 |            0 |    1 | 3186160520 | 4281678977 |          0
 4281689672 |                     | 41412002 |   0 |            0 |    2 | 3186160520 | 4281678977 |          0
 4281689672 |                     | 41412002 |   0 |            0 |    3 | 3186160520 | 4281678977 |          0
 4281689672 |                     | 41412002 |  92 |           92 |  101 | 3186160520 | 4281678977 |          0
 4281689672 |                     | 41412002 |  92 |           92 |  102 | 3186160520 | 4281678977 |          0
 4281689672 |                     | 41412002 |  92 |           92 |  103 | 3186160520 | 4281678977 |          0
 4281689672 | OOPT-FBK414.12-OGM1 | 41412002 |  51 |           51 |    1 | 3186160520 | 4281678977 |          0
 4281689672 | OOPT-FBK414.12-OGM1 | 41412002 |  51 |           51 |    2 | 3186160520 | 4281678977 |          0
 4281689672 | OOPT-FBK414.12-OGM1 | 41412002 |  51 |           51 |    3 | 3186160520 | 4281678977 |          0
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  41 |           41 |    1 | 3186160520 | 4281678977 |          0
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  41 |           41 |    2 | 3186160520 | 4281678977 |          0
 4281689672 | OOPT-FBK414.12-OGM2 | 41412002 |  41 |           41 |    3 | 3186160520 | 4281678977 |          0
 4282613193 |                     | 41413002 |   0 |            0 |    1 | 3186190311 | 4282602498 |          0
 4282613193 |                     | 41413002 |   0 |            0 |    3 | 3186190311 | 4282602498 |          0
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |   0 |            0 |    1 | 3186190311 | 4282602498 |          0
 4282613193 | OOPT-FBK414.13-OGM1 | 41413002 |   0 |            0 |    3 | 3186190311 | 4282602498 |          0
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |   0 |            0 |    1 | 3186190311 | 4282602498 |          0
 4282613193 | OOPT-FBK414.13-OGM2 | 41413002 |   0 |            0 |    3 | 3186190311 | 4282602498 |          0
 4283536714 |                     | 41414002 |   0 |            0 |    1 | 3186220102 | 4283526019 |          0
 4283536714 |                     | 41414002 |   0 |            0 |    2 | 3186220102 | 4283526019 |          0
 4283536714 |                     | 41414002 |   0 |            0 |    3 | 3186220102 | 4283526019 |          0
 4283536714 |                     | 41414002 |  52 |           52 |  101 | 3186220102 | 4283526019 |          0
 4283536714 |                     | 41414002 |  52 |           52 |  102 | 3186220102 | 4283526019 |          0
 4283536714 |                     | 41414002 |  52 |           52 |  103 | 3186220102 | 4283526019 |          0
 4283536714 | OOPT-FBK414.14-OGM1 | 41414002 |  52 |           52 |    1 | 3186220102 | 4283526019 |          0
 4283536714 | OOPT-FBK414.14-OGM1 | 41414002 |  52 |           52 |    2 | 3186220102 | 4283526019 |          0
 4283536714 | OOPT-FBK414.14-OGM1 | 41414002 |  52 |           52 |    3 | 3186220102 | 4283526019 |          0
 4284460235 |                     | 41415002 |   0 |            0 |    1 | 3186249893 | 4284449540 |          0
 4284460235 |                     | 41415002 |   0 |            0 |    2 | 3186249893 | 4284449540 |          0
 4284460235 |                     | 41415002 |   0 |            0 |    3 | 3186249893 | 4284449540 |          0
 4284460235 |                     | 41415002 |  32 |           32 |  101 | 3186249893 | 4284449540 |          0
 4284460235 |                     | 41415002 |  32 |           32 |  102 | 3186249893 | 4284449540 |          0
 4284460235 |                     | 41415002 |  32 |           32 |  103 | 3186249893 | 4284449540 |          0
 4284460235 | OOPT-FBK414.15-OGM1 | 41415002 |  32 |           32 |    1 | 3186249893 | 4284449540 |          0
 4284460235 | OOPT-FBK414.15-OGM1 | 41415002 |  32 |           32 |    2 | 3186249893 | 4284449540 |          0
 4284460235 | OOPT-FBK414.15-OGM1 | 41415002 |  32 |           32 |    3 | 3186249893 | 4284449540 |          0
 4286307277 |                     | 41417002 |   0 |            0 |    1 | 3186309475 | 4286296582 |          0
 4286307277 |                     | 41417002 |   0 |            0 |    2 | 3186309475 | 4286296582 |          0
 4286307277 |                     | 41417002 |   0 |            0 |    3 | 3186309475 | 4286296582 |          0
 4286307277 |                     | 41417002 |  49 |           47 |  101 | 3186309475 | 4286296582 |          0
 4286307277 |                     | 41417002 |  49 |           47 |  102 | 3186309475 | 4286296582 |          0
 4286307277 |                     | 41417002 |  49 |           47 |  103 | 3186309475 | 4286296582 |          0
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  34 |           32 |    1 | 3186309475 | 4286296582 |          0
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  34 |           32 |    2 | 3186309475 | 4286296582 |          0
 4286307277 | OOPT-FBK414.17-OGM1 | 41417002 |  34 |           32 |    3 | 3186309475 | 4286296582 |          0
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |  15 |           15 |    1 | 3186309475 | 4286296582 |          0
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |  15 |           15 |    2 | 3186309475 | 4286296582 |          0
 4286307277 | OOPT-FBK414.17-OGM2 | 41417002 |  15 |           15 |    3 | 3186309475 | 4286296582 |          0
 4287230798 |                     | 41418002 |   0 |            0 |    1 | 3186339266 | 4287220103 |          0
 4287230798 |                     | 41418002 |   0 |            0 |    2 | 3186339266 | 4287220103 |          0
 4287230798 |                     | 41418002 |   0 |            0 |    3 | 3186339266 | 4287220103 |          0
 4287230798 |                     | 41418002 |  92 |           92 |  101 | 3186339266 | 4287220103 |          0
 4287230798 |                     | 41418002 |  92 |           92 |  102 | 3186339266 | 4287220103 |          0
 4287230798 |                     | 41418002 |  92 |           92 |  103 | 3186339266 | 4287220103 |          0
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  51 |           51 |    1 | 3186339266 | 4287220103 |          0
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  51 |           51 |    2 | 3186339266 | 4287220103 |          0
 4287230798 | OOPT-FBK414.18-OGM1 | 41418002 |  51 |           51 |    3 | 3186339266 | 4287220103 |          0
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  41 |           41 |    1 | 3186339266 | 4287220103 |          0
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  41 |           41 |    2 | 3186339266 | 4287220103 |          0
 4287230798 | OOPT-FBK414.18-OGM2 | 41418002 |  41 |           41 |    3 | 3186339266 | 4287220103 |          0
 4288154319 |                     | 41419002 |   0 |            0 |    1 | 3186369057 | 4288143624 |          0
 4288154319 |                     | 41419002 |   0 |            0 |    2 | 3186369057 | 4288143624 |          0
 4288154319 |                     | 41419002 |   0 |            0 |    3 | 3186369057 | 4288143624 |          0
 4288154319 |                     | 41419002 |  92 |           92 |  101 | 3186369057 | 4288143624 |          0
 4288154319 |                     | 41419002 |  92 |           92 |  102 | 3186369057 | 4288143624 |          0
 4288154319 |                     | 41419002 |  92 |           92 |  103 | 3186369057 | 4288143624 |          0
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  51 |           51 |    1 | 3186369057 | 4288143624 |          0
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  51 |           51 |    2 | 3186369057 | 4288143624 |          0
 4288154319 | OOPT-FBK414.19-OGM1 | 41419002 |  51 |           51 |    3 | 3186369057 | 4288143624 |          0
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  41 |           41 |    1 | 3186369057 | 4288143624 |          0
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  41 |           41 |    2 | 3186369057 | 4288143624 |          0
 4288154319 | OOPT-FBK414.19-OGM2 | 41419002 |  41 |           41 |    3 | 3186369057 | 4288143624 |          0
(213 rows)

 ordergroup |  ordergroupmember   |   uom    | qty | unroundedqty | type |  source   |    dest    | currencysw 
------------+---------------------+----------+-----+--------------+------+-----------+------------+------------
 4174949901 |                     | 41501002 |   0 |            0 |    1 | 411770661 | 4174939206 |          0
 4174949901 |                     | 41501002 |   0 |            0 |    2 | 411770661 | 4174939206 |          0
 4174949901 |                     | 41501002 |   0 |            0 |    3 | 411770661 | 4174939206 |          0
 4174949901 |                     | 41501002 |  83 |           83 |  101 | 411770661 | 4174939206 |          0
 4174949901 |                     | 41501002 |  83 |           83 |  102 | 411770661 | 4174939206 |          0
 4174949901 |                     | 41501002 |  83 |           83 |  103 | 411770661 | 4174939206 |          0
 4174949901 | OOPT-DSD415.01-OGM1 | 41501002 |  42 |           42 |    1 | 411770661 | 4174939206 |          0
 4174949901 | OOPT-DSD415.01-OGM1 | 41501002 |  42 |           42 |    2 | 411770661 | 4174939206 |          0
 4174949901 | OOPT-DSD415.01-OGM1 | 41501002 |  42 |           42 |    3 | 411770661 | 4174939206 |          0
 4174949901 | OOPT-DSD415.01-OGM2 | 41501002 |  41 |           41 |    1 | 411770661 | 4174939206 |          0
 4174949901 | OOPT-DSD415.01-OGM2 | 41501002 |  41 |           41 |    2 | 411770661 | 4174939206 |          0
 4174949901 | OOPT-DSD415.01-OGM2 | 41501002 |  41 |           41 |    3 | 411770661 | 4174939206 |          0
 4175873422 |                     | 41502002 |   0 |            0 |    1 | 411800452 | 4175862727 |          0
 4175873422 |                     | 41502002 |   0 |            0 |    2 | 411800452 | 4175862727 |          0
 4175873422 |                     | 41502002 |   0 |            0 |    3 | 411800452 | 4175862727 |          0
 4175873422 |                     | 41502002 |  74 |         75.6 |  101 | 411800452 | 4175862727 |          0
 4175873422 |                     | 41502002 |  88 |         89.6 |  102 | 411800452 | 4175862727 |          0
 4175873422 |                     | 41502002 |  88 |         89.6 |  103 | 411800452 | 4175862727 |          0
 4175873422 | OOPT-DSD415.02-OGM1 | 41502002 |  44 |         44.8 |    1 | 411800452 | 4175862727 |          0
 4175873422 | OOPT-DSD415.02-OGM1 | 41502002 |  58 |         58.8 |    2 | 411800452 | 4175862727 |          0
 4175873422 | OOPT-DSD415.02-OGM1 | 41502002 |  58 |         58.8 |    3 | 411800452 | 4175862727 |          0
 4175873422 | OOPT-DSD415.02-OGM2 | 41502002 |  30 |         30.8 |    1 | 411800452 | 4175862727 |          0
 4175873422 | OOPT-DSD415.02-OGM2 | 41502002 |  30 |         30.8 |    2 | 411800452 | 4175862727 |          0
 4175873422 | OOPT-DSD415.02-OGM2 | 41502002 |  30 |         30.8 |    3 | 411800452 | 4175862727 |          0
 4176796943 |                     | 41503002 |   0 |            0 |    1 | 411830243 | 4176786248 |          0
 4176796943 |                     | 41503002 |   0 |            0 |    2 | 411830243 | 4176786248 |          0
 4176796943 |                     | 41503002 |   0 |            0 |    3 | 411830243 | 4176786248 |          0
 4176796943 |                     | 41503002 |  30 |         29.4 |  101 | 411830243 | 4176786248 |          0
 4176796943 |                     | 41503002 |  30 |         29.4 |  102 | 411830243 | 4176786248 |          0
 4176796943 |                     | 41503002 |  30 |         29.4 |  103 | 411830243 | 4176786248 |          0
 4176796943 | OOPT-DSD415.03-OGM1 | 41503002 |  30 |         29.4 |    1 | 411830243 | 4176786248 |          0
 4176796943 | OOPT-DSD415.03-OGM1 | 41503002 |  30 |         29.4 |    2 | 411830243 | 4176786248 |          0
 4176796943 | OOPT-DSD415.03-OGM1 | 41503002 |  30 |         29.4 |    3 | 411830243 | 4176786248 |          0
