 ordergroup | transmode  |  qty  |   uom    | currencysw 
 3907929795 | 2277606419  |     228 |  1204002 |          0
 3908853316 | 1767072244  |      90 |  1205002 |          0
 1934182194 | 3442077062  |     153 |  1301002 |          0
 1935105715 | 2931542885  |     147 |  1302002 |          0
 1936029236 | 2421008708  |     145 |  1303002 |          0
 1936952757 | 1910474533  |      79 |  1304002 |          0
 4068372003 | 3607167155  |      52 | 50201002 |          0
 4068372003 | 3607167155  |      52 | 50201003 |          0
 4069295524 | 3096632978  |      52 | 50202002 |          0
 4069295524 | 3096632978  |      52 | 50202003 |          0
 4070219045 | 2586098801  |      52 | 50203002 |          0
 4070219045 | 2586098801  |      52 | 50203003 |          0
 4071142566 | 2075564626  |      52 | 50204002 |          0
 4071142566 | 2075564626  |      52 | 50204003 |          0
 4072066087 | 1565030449  |      50 | 50205002 |          0
 4072066087 | 1565030449  |      50 | 50205003 |          0
 4072989608 | 1054496272  |      57 | 50206002 |          0
 4072989608 | 1054496272  |      57 | 50206003 |          0
 4073913129 | 543962095   |     100 | 50207002 |          0
 4073913129 | 543962095   |     100 | 50207003 |          0
 4074836650 | 33427918    |      50 | 50208002 |          0
 4074836650 | 33427918    |      50 | 50208003 |          0
 4075760171 | 3817861035  |      52 | 50209002 |          0
 4075760171 | 3817861035  |      52 | 50209003 |          0
 4096077633 | 1176043735  |      52 | 50210002 |          0
 4096077633 | 1176043735  |      52 | 50210003 |          0
 4097001154 | 665509558   |      52 | 50211002 |          0
 4097001154 | 665509558   |      52 | 50211003 |          0
 4097924675 | 154975381   |      52 | 50212002 |          0
 4097924675 | 154975381   |      52 | 50212003 |          0
 4098848196 | 3939408498  |      52 | 50213002 |          0
 4098848196 | 3939408498  |      52 | 50213003 |          0
 4099771717 | 3428874321  |      50 | 50214002 |          0
 4099771717 | 3428874321  |      50 | 50214003 |          0
 4100695238 | 2918340144  |      50 | 50215002 |          0
 4100695238 | 2918340144  |      50 | 50215003 |          0
 4101618759 | 2407805967  |      52 | 50216002 |          0
 4101618759 | 2407805967  |      52 | 50216003 |          0
 4102542280 | 1897271792  |     100 | 50217002 |          0
 4102542280 | 1897271792  |     100 | 50217003 |          0
 4103465801 | 1386737615  |      81 | 50218002 |          0
 4103465801 | 1386737615  |      81 | 50218003 |          0
 4104389322 | 876203438   |      52 | 50219002 |          0
 4104389322 | 876203438   |      52 | 50219003 |          0
 4124706784 | 2529353430  |      52 | 50220002 |          0
 4124706784 | 2529353430  |      52 | 50220003 |          0
 4125630305 | 2018819255  |      50 | 50221002 |          0
 4125630305 | 2018819255  |      50 | 50221003 |          0
 4126553826 | 1508285078  |      50 | 50222002 |          0
 4126553826 | 1508285078  |      50 | 50222003 |          0
 644958974  | 1199690300  |      28 | 31901002 |          0
 644958974  | 1199690300  |      28 | 31901003 |          0
 648653058  | 3452520886  |      52 | 31905002 |          0
 648653058  | 3452520886  |      52 | 31905003 |          0
 649576579  | 2941986709  |      28 | 31906002 |          0
 649576579  | 2941986709  |      28 | 31906003 |          0
 680052772  | 3274228052  |      28 | 31918002 |          0
 680052772  | 3274228052  |      28 | 31918003 |          0
 703140797  | 3395775515  |      14 | 31922002 |          0
 703140797  | 3395775515  |      14 | 31922003 |          0
 703140798  | 3395775515  |      14 | 31922002 |          0
 703140798  | 3395775515  |      14 | 31922003 |          0
 3366575510 | 2205645664  |      50 | 33412002 |          0
 3366575510 | 2205645664  |      50 | 33412003 |          0
 3366575510 | 2205645664  |      50 | 33412002 |          0
 3366575510 | 2205645664  |      50 | 33412003 |          0
 3366575510 | 2205645664  |      16 | 33412002 |          0
 3366575510 | 2205645664  |      16 | 33412003 |          0
 3367499031 | 1695111489  |      50 | 33413002 |          0
 3367499031 | 1695111489  |      50 | 33413003 |          0
 3367499031 | 1695111489  |      50 | 33413002 |          0
 3367499031 | 1695111489  |      50 | 33413003 |          0
 3367499031 | 1695111489  |       4 | 33413002 |          0
 3367499031 | 1695111489  |       4 | 33413003 |          0
 3368422552 | 1184577312  |      50 | 33414002 |          0
 3368422552 | 1184577312  |      50 | 33414003 |          0
 3368422552 | 1184577312  |      42 | 33414002 |          0
 3368422552 | 1184577312  |      42 | 33414003 |          0
 3742427408 | 2205441958  |      28 | 50401002 |          0
 3742427408 | 2205441958  |      28 | 50401003 |          0
 3744274450 | 1184373606  |      52 | 50403002 |          0
 3744274450 | 1184373606  |      52 | 50403003 |          0
 3746121492 | 163305252   |      50 | 50405002 |          0
 3746121492 | 163305252   |      50 | 50405003 |          0
 3747968534 | 3437204192  |      52 | 50407002 |          0
 3747968534 | 3437204192  |      52 | 50407003 |          0
 3749815576 | 2416135838  |      28 | 50409002 |          0
 3749815576 | 2416135838  |      28 | 50409003 |          0
 3771056559 | 3558751655  |      52 | 50411002 |          0
 3771056559 | 3558751655  |      52 | 50411003 |          0
 3771980080 | 3048217478  |      52 | 50412002 |          0
 3771980080 | 3048217478  |      52 | 50412003 |          0
 3773827122 | 2027149126  |      52 | 50414002 |          0
 3773827122 | 2027149126  |      52 | 50414003 |          0
 3774750643 | 1516614949  |      52 | 50415002 |          0
 3774750643 | 1516614949  |      52 | 50415003 |          0
 3775674164 | 1006080772  |      52 | 50416002 |          0
 3775674164 | 1006080772  |      52 | 50416003 |          0
 3778444727 | 3769445535  |      52 | 50419002 |          0
 3778444727 | 3769445535  |      52 | 50419003 |          0
 3799685710 | 617094058   |      60 | 50421002 |          0
 3799685710 | 617094058   |      60 | 50421003 |          0
 3801532752 | 3890992998  |      60 | 50423002 |          0
 3801532752 | 3890992998  |      60 | 50423003 |          0
 3803379794 | 2869924644  |      28 | 50425002 |          0
 3803379794 | 2869924644  |      28 | 50425003 |          0
 3805226836 | 1848856292  |      28 | 50427002 |          0
 3805226836 | 1848856292  |      28 | 50427003 |          0
 4174949901 | 4101671561  |      83 | 41501002 |          0
 4175873422 | 3591137384  |      88 | 41502002 |          0
 4176796943 | 3080603207  |      30 | 41503002 |          0
 4176796944 | 3080603208  |      36 | 41503003 |          0
 4177720464 | 2570069030  |      31 | 41504002 |          0
 4178643985 | 2059534855  |      56 | 41505002 |          0
 4179567506 | 1549000678  |      48 | 41506002 |          0
 4180491027 | 1038466501  |      46 | 41507002 |          0
 4181414548 | 527932324   |      32 | 41508002 |          0
 6867260    | 2845155644  |      22 | 14620001 |          0
 3799391179 | 3252382330  |      40 | 13903001 |          0
 3799391180 | 3252382330  |      55 | 13903001 |          0
 3799391180 | 3252382330  |       5 | 13903001 |          0
 3799391181 | 3252382330  |      55 | 13903001 |          0
 3799391181 | 3252382330  |      25 | 13903001 |          0
 3804008784 | 2071714054  |      36 | 13908001 |          0
 3804932305 | 1491964290  |       6 | 13909001 |          0
 3804932306 | 1491964290  |      12 | 13909001 |          0
 3804932307 | 1491964290  |       6 | 13909001 |          0
 3804932308 | 1491964290  |      12 | 13909001 |          0
 3804932309 | 1491964290  |      12 | 13909001 |          0
 3825249767 | 1009462237  |      10 | 13910002 |          0
 3825249767 | 1009462237  |     3.6 | 13910003 |          0
 3826173288 | 1896965918  |      16 | 13911002 |          0
 3826173289 | 1896965918  |      18 | 13911002 |          0
 3855725960 | 4022442030  |      30 | 13922002 |          0
 3855725960 | 4022442030  |      30 | 13922003 |          0
 3855725961 | 4022442030  |      30 | 13922002 |          0
 3855725961 | 4022442030  |      30 | 13922003 |          0
 3721493043 | 2024327845  |      30 | 13808002 |          0
 3721493043 | 2024327845  |      30 | 13808003 |          0
 3742734026 | 3166943660  |      30 | 13810002 |          0
 3742734026 | 3166943660  |      30 | 13810003 |          0
 3742734027 | 3166943660  |      30 | 13810002 |          0
 3742734027 | 3166943660  |      30 | 13810003 |          0
 3744581068 | 2145875308  |      30 | 13812002 |          0
 3744581068 | 2145875308  |      30 | 13812003 |          0
 3744581069 | 2145875308  |      30 | 13812002 |          0
 3744581069 | 2145875308  |      30 | 13812003 |          0
 3746428110 | 1124806954  |      30 | 13814002 |          0
 3746428110 | 1124806954  |      30 | 13814003 |          0
 3746428111 | 1124806954  |      30 | 13814002 |          0
 3746428111 | 1124806954  |      30 | 13814003 |          0
 3747351631 | 614272777   |      30 | 13815002 |          0
 3747351631 | 614272777   |      30 | 13815003 |          0
 3747351632 | 614272777   |      30 | 13815002 |          0
 3747351632 | 614272777   |      30 | 13815003 |          0
 3748275152 | 51301254    |      28 | 13816002 |          0
 3748275153 | 51301254    |      32 | 13816002 |          0
 3748275153 | 51301254    |      24 | 13816002 |          0
 3771363177 | 764056799   |      32 | 13820002 |          0
 3771363177 | 764056799   |      24 | 13820002 |          0
 3771363178 | 764056799   |      32 | 13820002 |          0
 3771363178 | 764056799   |      24 | 13820002 |          0
 3772286698 | 4009719180  |      30 | 13821002 |          0
 3772286698 | 4009719180  |      30 | 13821003 |          0
 3772286698 | 4009719180  |      30 | 13821002 |          0
 3772286698 | 4009719180  |      30 | 13821003 |          0
 3772286698 | 4009719180  |      30 | 13821002 |          0
 3772286698 | 4009719180  |      30 | 13821003 |          0
 2408340402 | 1109939142  |      66 | 33902002 |          0
 2410187444 | 88870788    |      66 | 33904002 |          0
 2412034486 | 3362769728  |      66 | 33906002 |          0
 4144513848 | 1124244608  |      70 | 15864001 |          0
 4144513848 | 1124244608  |    10.5 | 15864004 |          0
 2002493798 | 3994086098  |     150 | 15526001 |          0
 3568149080 | 3201337694  |      85 | 16504001 |          0
 3568149080 | 3201337694  |      85 | 16504001 |          0
 3568149080 | 3201337694  |      82 | 16504001 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1240899408 | 4026988200  |      24 | 13710002 |          0
 1240899408 | 4026988200  |      24 | 13710003 |          0
 3280751610 | 2647189116  |      15 | 50906002 |          0
 3280751610 | 2647189116  |      15 | 50906003 |          0
 3280751610 | 2647189116  |       1 | 50906002 |          0
 3280751610 | 2647189116  |       1 | 50906003 |          0
 4056108989 | 678623963   |     250 |   100002 |          0
 4056108989 | 678623963   |      77 |   100002 |          0
 62074456   | 2176332448  |      30 | 16221004 |          0
 62997977   | 1665798273  |      30 | 16222004 |          0
 64845019   | 644729919   |      30 | 16224004 |          0
 65768540   | 134195742   |      30 | 16225004 |          0
 67615582   | 3408094682  |      16 | 16227004 |          0
 68539103   | 2897560505  |      30 | 16228004 |          0
 93474170   | 1998039616  |    22.5 | 16234004 |          0
 95321212   | 976971262   |    22.5 | 16236004 |          0
 129291400  | 12345678912 |     150 | 13518002 |          0
 156997030  | 976897292   |      25 | 13527002 |          0
 156997030  | 976897292   |       7 | 13527002 |          0
 160046984  | 1210033010  |     100 | 31801002 |          0
 160046984  | 1210033010  |      50 | 31801003 |          0
 160046984  | 1210033010  |     100 | 31801002 |          0
