    item    |   source   |   dest    | qty  | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
 2516369638 | 698048615 | 164653895 |   62 |           62 | 31806002 | 164664589  | OOPT-GFO318.06-OGM2 |          0
 2516369638 | 698048615 | 164653895 |   31 |           31 | 31806003 | 164664589  | OOPT-GFO318.06-OGM2 |          0
 2516370596 | 698078406 | 165577415 |   50 |           50 | 31807002 | 165588110  | OOPT-GFO318.07-OGM1 |          0
 2516370596 | 698078406 | 165577415 |   25 |           25 | 31807003 | 165588110  | OOPT-GFO318.07-OGM1 |          0
 2516370597 | 698078406 | 165577415 |   50 |           50 | 31807002 | 165588110  | OOPT-GFO318.07-OGM1 |          0
 2516370597 | 698078406 | 165577415 |   25 |           25 | 31807003 | 165588110  | OOPT-GFO318.07-OGM1 |          0
 2516370598 | 698078406 | 165577416 |   50 |           50 | 31807002 | 165588110  | OOPT-GFO318.07-OGM2 |          0
 2516370598 | 698078406 | 165577416 |   25 |           25 | 31807003 | 165588110  | OOPT-GFO318.07-OGM2 |          0
 2516370599 | 698078406 | 165577416 |   50 |           50 | 31807002 | 165588110  | OOPT-GFO318.07-OGM2 |          0
 2516370599 | 698078406 | 165577416 |   25 |           25 | 31807003 | 165588110  | OOPT-GFO318.07-OGM2 |          0
 2516396543 | 698882763 | 190512482 |    7 |            7 | 31813002 | 190523177  | OOPT-GFO318.13-OGM1 |          0
 2516396543 | 698882763 | 190512482 |  3.5 |          3.5 | 31813003 | 190523177  | OOPT-GFO318.13-OGM1 |          0
 2516396544 | 698882763 | 190512482 |    7 |            7 | 31813002 | 190523177  | OOPT-GFO318.13-OGM1 |          0
 2516396544 | 698882763 | 190512482 |  3.5 |          3.5 | 31813003 | 190523177  | OOPT-GFO318.13-OGM1 |          0
 2516396545 | 698882763 | 190512483 |    7 |            7 | 31813002 | 190523177  | OOPT-GFO318.13-OGM2 |          0
 2516396545 | 698882763 | 190512483 |  3.5 |          3.5 | 31813003 | 190523177  | OOPT-GFO318.13-OGM2 |          0
 2516396546 | 698882763 | 190512483 |    7 |            7 | 31813002 | 190523177  | OOPT-GFO318.13-OGM2 |          0
 2516396546 | 698882763 | 190512483 |  3.5 |          3.5 | 31813003 | 190523177  | OOPT-GFO318.13-OGM2 |          0
(63 rows)

    item    | source |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+--------+------------+-----+--------------+----------+------------+---------------------+------------
 3384503047 |        | 1217207402 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM1 |          0
 3384503049 |        | 1217207402 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM1 |          0
 3384503051 |        | 1217207402 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM1 |          0
 3384503053 |        | 1217207402 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM1 |          0
 3384503048 |        | 1217207403 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM2 |          0
 3384503050 |        | 1217207403 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM2 |          0
 3384503052 |        | 1217207403 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM2 |          0
 3384503054 |        | 1217207403 |  14 |           14 | 32104001 | 1217218097 | OOPT-GLS321.04-OGM2 |          0
 3384504969 |        | 1219054444 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM1 |          0
 3384504971 |        | 1219054444 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM1 |          0
 3384504973 |        | 1219054444 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM1 |          0
 3384504975 |        | 1219054444 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM1 |          0
 3384504970 |        | 1219054445 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM2 |          0
 3384504972 |        | 1219054445 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM2 |          0
 3384504974 |        | 1219054445 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM2 |          0
 3384504976 |        | 1219054445 |  14 |           14 | 32106001 | 1219065139 | OOPT-GLS321.06-OGM2 |          0
 3384528994 |        | 1242142469 |  19 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384528995 |        | 1242142469 |  18 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384528996 |        | 1242142469 |  18 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384528997 |        | 1242142469 |  18 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384528998 |        | 1242142469 |  18 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384528999 |        | 1242142469 |  18 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384529000 |        | 1242142469 |  18 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384529001 |        | 1242142469 |  18 |           18 | 32110001 | 1242153164 | OOPT-GLS321.10-OGM1 |          0
 3384529955 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
 3384529956 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
 3384529957 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
 3384529958 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
 3384529959 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
 3384529960 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
 3384529961 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
 3384529962 |        | 1243065990 |  18 |           18 | 32111001 | 1243076685 | OOPT-GLS321.11-OGM1 |          0
(32 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 2744006595 | 3459827077 | 4175407652 |   8 |            8 | 33205002 | 4175418347 | OOPT-GMO332.05-OGM1 |          0
 2744006595 | 3459827077 | 4175407652 |   8 |            8 | 33205003 | 4175418347 | OOPT-GMO332.05-OGM1 |          0
 2744006596 | 3459827077 | 4175407652 |   8 |            8 | 33205002 | 4175418347 | OOPT-GMO332.05-OGM1 |          0
 2744006596 | 3459827077 | 4175407652 |   8 |            8 | 33205003 | 4175418347 | OOPT-GMO332.05-OGM1 |          0
 2744006595 | 3459827077 | 4175407653 |   8 |            8 | 33205002 | 4175418347 | OOPT-GMO332.05-OGM2 |          0
 2744006595 | 3459827077 | 4175407653 |   8 |            8 | 33205003 | 4175418347 | OOPT-GMO332.05-OGM2 |          0
 2744006596 | 3459827077 | 4175407653 |   8 |            8 | 33205002 | 4175418347 | OOPT-GMO332.05-OGM2 |          0
 2744006596 | 3459827077 | 4175407653 |   8 |            8 | 33205003 | 4175418347 | OOPT-GMO332.05-OGM2 |          0
 2744009478 | 3459916450 | 4178178215 |   8 |            8 | 33208002 | 4178188910 | OOPT-GMO332.08-OGM1 |          0
 2744009478 | 3459916450 | 4178178215 |   8 |            8 | 33208003 | 4178188910 | OOPT-GMO332.08-OGM1 |          0
 2744009479 | 3459916450 | 4178178215 |   8 |            8 | 33208002 | 4178188910 | OOPT-GMO332.08-OGM1 |          0
 2744009479 | 3459916450 | 4178178215 |   8 |            8 | 33208003 | 4178188910 | OOPT-GMO332.08-OGM1 |          0
 2744009478 | 3459916450 | 4178178216 |   8 |            8 | 33208002 | 4178188910 | OOPT-GMO332.08-OGM2 |          0
 2744009478 | 3459916450 | 4178178216 |   8 |            8 | 33208003 | 4178188910 | OOPT-GMO332.08-OGM2 |          0
 2744009479 | 3459916450 | 4178178216 |   8 |            8 | 33208002 | 4178188910 | OOPT-GMO332.08-OGM2 |          0
 2744009479 | 3459916450 | 4178178216 |   8 |            8 | 33208003 | 4178188910 | OOPT-GMO332.08-OGM2 |          0
 2744031581 | 3460601643 | 4199419198 |   2 |            2 | 33210002 | 4199429893 | OOPT-GMO332.10-OGM1 |          0
 2744031581 | 3460601643 | 4199419198 |   2 |            2 | 33210003 | 4199429893 | OOPT-GMO332.10-OGM1 |          0
 2744031582 | 3460601643 | 4199419198 |   2 |            2 | 33210002 | 4199429893 | OOPT-GMO332.10-OGM1 |          0
 2744031582 | 3460601643 | 4199419198 |   2 |            2 | 33210003 | 4199429893 | OOPT-GMO332.10-OGM1 |          0
 2744031581 | 3460601643 | 4199419199 |   2 |            2 | 33210002 | 4199429893 | OOPT-GMO332.10-OGM2 |          0
 2744031581 | 3460601643 | 4199419199 |   2 |            2 | 33210003 | 4199429893 | OOPT-GMO332.10-OGM2 |          0
 2744031582 | 3460601643 | 4199419199 |   2 |            2 | 33210002 | 4199429893 | OOPT-GMO332.10-OGM2 |          0
 2744031582 | 3460601643 | 4199419199 |   2 |            2 | 33210003 | 4199429893 | OOPT-GMO332.10-OGM2 |          0
 2744034464 | 3460691016 | 4202189761 |   2 |            2 | 33213002 | 4202200456 | OOPT-GMO332.13-OGM1 |          0
 2744034464 | 3460691016 | 4202189761 |   2 |            2 | 33213003 | 4202200456 | OOPT-GMO332.13-OGM1 |          0
 2744034465 | 3460691016 | 4202189761 |   2 |            2 | 33213002 | 4202200456 | OOPT-GMO332.13-OGM1 |          0
 2744034465 | 3460691016 | 4202189761 |   2 |            2 | 33213003 | 4202200456 | OOPT-GMO332.13-OGM1 |          0
 2744034464 | 3460691016 | 4202189762 |   2 |            2 | 33213002 | 4202200456 | OOPT-GMO332.13-OGM2 |          0
 2744034464 | 3460691016 | 4202189762 |   2 |            2 | 33213003 | 4202200456 | OOPT-GMO332.13-OGM2 |          0
 2744034465 | 3460691016 | 4202189762 |   2 |            2 | 33213002 | 4202200456 | OOPT-GMO332.13-OGM2 |          0
 2744034465 | 3460691016 | 4202189762 |   2 |            2 | 33213003 | 4202200456 | OOPT-GMO332.13-OGM2 |          0
(32 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 1724393738 | 1916599522 | 3579993641 |  13 |           13 | 50701002 | 3580004336 | OOPT-GOD507.01-OGM1 |          0
 1724393738 | 1916599522 | 3579993641 |  13 |           13 | 50701003 | 3580004336 | OOPT-GOD507.01-OGM1 |          0
 1724393739 | 1916599522 | 3579993641 |  13 |           13 | 50701002 | 3580004336 | OOPT-GOD507.01-OGM1 |          0
 1724393739 | 1916599522 | 3579993641 |  13 |           13 | 50701003 | 3580004336 | OOPT-GOD507.01-OGM1 |          0
 1724393740 | 1916599523 | 3579993641 |  13 |           13 | 50701002 | 3580004336 | OOPT-GOD507.01-OGM2 |          0
 1724393740 | 1916599523 | 3579993641 |  13 |           13 | 50701003 | 3580004336 | OOPT-GOD507.01-OGM2 |          0
 1724393741 | 1916599523 | 3579993641 |  13 |           13 | 50701002 | 3580004336 | OOPT-GOD507.01-OGM2 |          0
 1724393741 | 1916599523 | 3579993641 |  13 |           13 | 50701003 | 3580004336 | OOPT-GOD507.01-OGM2 |          0
 1724395660 | 1916659104 | 3581840683 |  13 |           13 | 50703002 | 3581851378 | OOPT-GOD507.03-OGM1 |          0
 1724395660 | 1916659104 | 3581840683 |  13 |           13 | 50703003 | 3581851378 | OOPT-GOD507.03-OGM1 |          0
 1724395661 | 1916659104 | 3581840683 |  13 |           13 | 50703002 | 3581851378 | OOPT-GOD507.03-OGM1 |          0
 1724395661 | 1916659104 | 3581840683 |  13 |           13 | 50703003 | 3581851378 | OOPT-GOD507.03-OGM1 |          0
 1724395662 | 1916659105 | 3581840683 |  13 |           13 | 50703002 | 3581851378 | OOPT-GOD507.03-OGM2 |          0
 1724395662 | 1916659105 | 3581840683 |  13 |           13 | 50703003 | 3581851378 | OOPT-GOD507.03-OGM2 |          0
 1724395663 | 1916659105 | 3581840683 |  13 |           13 | 50703002 | 3581851378 | OOPT-GOD507.03-OGM2 |          0
 1724395663 | 1916659105 | 3581840683 |  13 |           13 | 50703003 | 3581851378 | OOPT-GOD507.03-OGM2 |          0
 1724398543 | 1916748477 | 3584611246 |  13 |           13 | 50706002 | 3584621941 | OOPT-GOD507.06-OGM1 |          0
 1724398543 | 1916748477 | 3584611246 |  13 |           13 | 50706003 | 3584621941 | OOPT-GOD507.06-OGM1 |          0
 1724398544 | 1916748477 | 3584611246 |  13 |           13 | 50706002 | 3584621941 | OOPT-GOD507.06-OGM1 |          0
 1724398544 | 1916748477 | 3584611246 |  13 |           13 | 50706003 | 3584621941 | OOPT-GOD507.06-OGM1 |          0
 1724398545 | 1916748478 | 3584611246 |  13 |           13 | 50706002 | 3584621941 | OOPT-GOD507.06-OGM2 |          0
 1724398545 | 1916748478 | 3584611246 |  13 |           13 | 50706003 | 3584621941 | OOPT-GOD507.06-OGM2 |          0
 1724398546 | 1916748478 | 3584611246 |  13 |           13 | 50706002 | 3584621941 | OOPT-GOD507.06-OGM2 |          0
 1724398546 | 1916748478 | 3584611246 |  13 |           13 | 50706003 | 3584621941 | OOPT-GOD507.06-OGM2 |          0
 1724401426 | 1916837850 | 3587381809 |  13 |           13 | 50709002 | 3587392504 | OOPT-GOD507.09-OGM1 |          0
 1724401426 | 1916837850 | 3587381809 |  13 |           13 | 50709003 | 3587392504 | OOPT-GOD507.09-OGM1 |          0
 1724401427 | 1916837850 | 3587381809 |  13 |           13 | 50709002 | 3587392504 | OOPT-GOD507.09-OGM1 |          0
 1724401427 | 1916837850 | 3587381809 |  13 |           13 | 50709003 | 3587392504 | OOPT-GOD507.09-OGM1 |          0
 1724401428 | 1916837851 | 3587381809 |  13 |           13 | 50709002 | 3587392504 | OOPT-GOD507.09-OGM2 |          0
 1724401428 | 1916837851 | 3587381809 |  13 |           13 | 50709003 | 3587392504 | OOPT-GOD507.09-OGM2 |          0
 1724401429 | 1916837851 | 3587381809 |  13 |           13 | 50709002 | 3587392504 | OOPT-GOD507.09-OGM2 |          0
 1724401429 | 1916837851 | 3587381809 |  13 |           13 | 50709003 | 3587392504 | OOPT-GOD507.09-OGM2 |          0
 1724422568 | 1917493252 | 3607699271 |  13 |           13 | 50710002 | 3607709966 | OOPT-GOD507.10-OGM1 |          0
 1724422568 | 1917493252 | 3607699271 |  13 |           13 | 50710003 | 3607709966 | OOPT-GOD507.10-OGM1 |          0
 1724422569 | 1917493252 | 3607699271 |  13 |           13 | 50710002 | 3607709966 | OOPT-GOD507.10-OGM1 |          0
 1724422569 | 1917493252 | 3607699271 |  13 |           13 | 50710003 | 3607709966 | OOPT-GOD507.10-OGM1 |          0
 1724422570 | 1917493253 | 3607699271 |  13 |           13 | 50710002 | 3607709966 | OOPT-GOD507.10-OGM2 |          0
 1724422570 | 1917493253 | 3607699271 |  13 |           13 | 50710003 | 3607709966 | OOPT-GOD507.10-OGM2 |          0
 1724422571 | 1917493253 | 3607699271 |  13 |           13 | 50710002 | 3607709966 | OOPT-GOD507.10-OGM2 |          0
 1724422571 | 1917493253 | 3607699271 |  13 |           13 | 50710003 | 3607709966 | OOPT-GOD507.10-OGM2 |          0
 1724424490 | 1917552834 | 3609546313 |   9 |            9 | 50712002 | 3609557008 | OOPT-GOD507.12-OGM1 |          0
 1724424490 | 1917552834 | 3609546313 |   9 |            9 | 50712003 | 3609557008 | OOPT-GOD507.12-OGM1 |          0
 1724424491 | 1917552834 | 3609546313 |   9 |            9 | 50712002 | 3609557008 | OOPT-GOD507.12-OGM1 |          0
 1724424491 | 1917552834 | 3609546313 |   9 |            9 | 50712003 | 3609557008 | OOPT-GOD507.12-OGM1 |          0
 1724424492 | 1917552834 | 3609546313 |   9 |            9 | 50712002 | 3609557008 | OOPT-GOD507.12-OGM1 |          0
 1724424492 | 1917552834 | 3609546313 |   9 |            9 | 50712003 | 3609557008 | OOPT-GOD507.12-OGM1 |          0
 1724424493 | 1917552834 | 3609546314 |   9 |            9 | 50712002 | 3609557008 | OOPT-GOD507.12-OGM2 |          0
 1724424493 | 1917552834 | 3609546314 |   9 |            9 | 50712003 | 3609557008 | OOPT-GOD507.12-OGM2 |          0
 1724424494 | 1917552834 | 3609546314 |   9 |            9 | 50712002 | 3609557008 | OOPT-GOD507.12-OGM2 |          0
 1724424494 | 1917552834 | 3609546314 |   9 |            9 | 50712003 | 3609557008 | OOPT-GOD507.12-OGM2 |          0
 1724424495 | 1917552834 | 3609546314 |   9 |            9 | 50712002 | 3609557008 | OOPT-GOD507.12-OGM2 |          0
 1724424495 | 1917552834 | 3609546314 |   9 |            9 | 50712003 | 3609557008 | OOPT-GOD507.12-OGM2 |          0
(52 rows)

    item    |  source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+-----------+------------+-----+--------------+----------+------------+---------------------+------------
 2379604892 | 753308878 | 1877722047 |   8 |            8 | 33301002 | 1877732742 | OOPT-GOO333.01-OGM1 |          0
 2379604892 | 753308878 | 1877722047 |   8 |            8 | 33301003 | 1877732742 | OOPT-GOO333.01-OGM1 |          0
 2379604893 | 753308878 | 1877722047 |   8 |            8 | 33301002 | 1877732742 | OOPT-GOO333.01-OGM1 |          0
 2379604893 | 753308878 | 1877722047 |   8 |            8 | 33301003 | 1877732742 | OOPT-GOO333.01-OGM1 |          0
